Latitude	Longitude	Median Depth 4Th	County	Facility ID	Facility Name	Max Depth 4Th	Parent Name	Street
30.026179	-90.035993	39	ORLEANS PARISH	70186MDRLL6101F	M-I DRILLING FLUIDS CO. NEW ORLEANS	136	DRESSER/HALLIBURTON CO	6101 FRANCE RD.
30.01451	-90.40693	39	ST CHARLES PARISH	70079BGTHRCEDAR	AIR LIQUIDE AMERICA CORP	148	AIR LIQUIDE AMERICA CORP	211 CEDAR DR
30.241508	-91.105631	39	IBERVILLE PARISH	70776STFFRRIVER	PIONEER AMERICAS LLC (DBA OLIN CHLOR ALKALI PRODUCTS)	253	OLIN CORP	4205 HWY 75
32.455979	-91.50686	39	RICHLAND PARISH	71232TFTNL100TI	HYDRO EXTRUSION DELHI LLC	197	HYDRO EXTRUSION USA LLC	142 SAPA DR
30.1537	-91.99572	39	LAFAYETTE PARISH	70508SSFNT29GLA	SEASAFE INC	243	GIBRALTAR INDUSTRIES INC	209 GLASER DR
30.32294	-92.02853	39	LAFAYETTE PARISH	70520VNWTR220HE	UNIVAR USA INC LAFAYETTE	1085	UNIVAR USA INC	220 HECTOR CONNOLY RD
32.50055	-92.17048	39	OUACHITA PARISH	*	*	121	FLINT INK NORTH AMERICA CORP	*
30.26561	-93.28601	39	CALCASIEU PARISH	70669BGTHRCOLUM	BTI WESTLAKE AIR SEPARATION PLANT	168	AIR LIQUIDE AMERICA CORP	COLUMBIA SOUTHERN RD.
32.15889	-93.55667	39	DE SOTO PARISH	71052NTRNTHWY50	INTERNATIONAL PAPER CO - MANSFIELD MILL	317	INTERNATIONAL PAPER CO	1202 LOUISIANA HWY 509 NE
32.54254	-93.77243	39	CADDO PARISH	71137STLFR1810B	STEEL FORGINGS INC	164		1810 BARTON DR
32.61591	-93.92273	39	CADDO PARISH	71009PNCXXHIGHW	UOP-SHREVEPORT PLANT	142	HONEYWELL INTERNATIONAL INC	8725 OLD MOORINGSPORT RD
32.86314	-93.98262	39	CADDO PARISH	71082VPNCX680SO	VIVIAN INDUSTRIES INC	155		680 PARDUE ST
29.9674	-90.197203	38	JEFFERSON PARISH	70123LSNCC5601C	LOUISIANA COCA-COLA BOTTLING CO	144	COCA-COLA ENTERPRISES INC	5601 CITRUS BLVD
29.977812	-90.21142	38	JEFFERSON PARISH	70003BRTMR721AI	BARTO MARBLE CO INC	70	BARTO MARBLE CO INC	7021 AIRLINE DR
29.979608	-90.455466	38	ST CHARLES PARISH	70057SHLLCLA18A	SHELL CHEMICAL TAFT PLANT	176	SCOGI LOUISIANA HOLDINGS LLC	473 HWY. 3142
30.903806	-90.512581	38	TANGIPAHOA PARISH	70444KNTWD72199	KENTWOOD BRICK & TILE MANUFACTURING	163		72199 HWY 51 S
29.814962	-90.823355	38	LAFOURCHE PARISH	70301LFRGN41ARP	LAFARGE MID ATLANTIC THIBODAUX RMX	119	LAFARGE MID ATLANTIC	401 ARPENT DR
30.094366	-90.932598	38	ASCENSION PARISH	70346RCHRD2330H	RICHARD OIL & FUEL INC	308		2330 HWY 70
30.474977	-91.219641	38	WEST BATON ROUGE PARISH	70767XXNPR2230H	EXXONMOBIL ANCHORAGE TANK FARM	282	EXXON MOBIL CORP	1420 LAFITON LN
30.325882	-91.261732	38	WEST BATON ROUGE PARISH	70710SHNTC9750L	SHINTECH LOUISIANA LLC - ADDIS PLANT A	236	C-K TECH INC	9750 LOUISIANA HWY 1 S
32.45674	-91.49896	38	RICHLAND PARISH	71232STRCR802IL	BRUNSWICK CORP. MARINE DIV.	112	BRUNSWICK CORP	802 ILLINOIS AVE.
30.16716	-91.98409	38	LAFAYETTE PARISH	70508HGHSC120SP	BAKER HUGHES OILFIELD OPERATIONS LLC	325	BAKER HUGHES INC	120 SOUTHPARK RD
30.27083	-92.03728	38	LAFAYETTE PARISH	70507MCLHL31LAS	AMCOL HEALTH & BEAUTY SOLUTIONS INC	231	AMCOL INTERNATIONAL CORP	301 LASER LN
32.49754	-92.16556	38	OUACHITA PARISH	71292PLYMT601GR	PLYMOUTH TUBE CO	394	PLYMOUTH TUBE CO	601 GRANTHAM AVE
32.49754	-92.16574	38	OUACHITA PARISH	71291NCLNN602GR	ENCLEAN INC	394		602 GRANTHAN
30.275637	-92.358747	38	ACADIA PARISH	70526HSCXXLA111	GSX RECOVERY SYS. INC.	196	GSX CHEMICAL SERVICES INC	LA 1112
30.18357	-93.17675	38	CALCASIEU PARISH	70605MSHPLRT14B	MESH PLASTICS LTD.	71		2700 MCNEESE FARM RD., FARM RD.
30.21937	-93.32541	38	CALCASIEU PARISH	70663WSTLK3525C	WESTLAKE POLYMERS LP	251	WESTLAKE CHEMICAL CORP	3525 CITIES SERVICE HWY
30.156194	-93.339443	38	CALCASIEU PARISH	70663WRGRCDAVIS	W R GRACE & CO-CONN GRACE	334	W R GRACE & CO	1800 DAVISON RD
32.361156	-93.640738	38	CADDO PARISH	71115TRSHT1411H	CALUMET BRANDED PRODUCTS LLC	154	CALUMET OPERATING LLC	10411 HIGHWAY 1
32.361249	-93.640847	38	CADDO PARISH	7111WMNSPC1399H	OMNI SPECIALITY PACKAGING INC	154	OMNI INDUSTRIES	10399 HIGHWAY 1 SOUTH
29.873808	-89.856523	37	ST BERNARD PARISH	7008WLFRGV155EL	LAFARGE VERRET READY MIX	142	LAFARGE NA INC.	1505 E LA HWY 46
30.02499	-89.91942	37	ORLEANS PARISH	*	*	52	*	*
29.992967	-90.844045	37	ST JAMES PARISH	70086STJMSPOBOX	ST. JAMES SUGAR CO-OP INC.	163		5354 ST. JAMES CO-OP ST.
30.47266	-91.06876	37	EAST BATON ROUGE PARISH	70895HNTRZ2612T	ZEP MFG.CO.	220	NATIONAL SERVICES INDS	2612 TEE DR.
30.41991	-91.07269	37	EAST BATON ROUGE PARISH	70809GLFCS10000	BATON ROUGE COCA-COLA BOTTLING CO	160	COCA-COLA BOTTLING CO  UNITED INC	10000 DAWNADELE AVE
30.24916	-91.08888	37	IBERVILLE PARISH	70776BPRDC3830H	BCP INGREDIENTS INC	113	BALCHEM CORP	3830 HWY 30
30.244373	-91.099927	37	IBERVILLE PARISH	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	195	SYNGENTA CORP	3905 HIGHWAY 75
30.475803	-91.208107	37	WEST BATON ROUGE PARISH	70767PLCDR1940L	PLACID REFINING CO LLC	125		1940 LOUISIANA HWY 1, N
29.825443	-91.540265	37	ST MARY PARISH	70514TCHPW237NE	TECHE POWER STATION	320	CLECO POWER LLC	237 NEWMAN ST
30.07783	-91.930045	37	LAFAYETTE PARISH	70518TXXXX23FRU	AOT	217	FORUM ENERGY TECHNOLOGIES	1023 FORUM DR
30.15473	-91.96522	37	LAFAYETTE PARISH	70518PTRLT355WS	PETROLITE CORP.	141	PETROLITE CORP	355 W. 2ND ST.
32.46772	-92.10785	37	OUACHITA PARISH	71201SNCLR3304J	SINCLAIR & VALENTINE L .P.	108	KINCLAIR & VALENTINE LP	3304 JACKSON ST.
31.37497	-92.42114	37	RAPIDES PARISH	71360SFTYK518RY	SAFETY-KLEEN SYSTEMS PINEVILLE (PIN)	81	CLEAN HARBORS INC	518 RYDER DR
30.832262	-92.628722	37	ALLEN PARISH	7146WFDRLCPB55X	FEDERAL CORRECTIONAL COMPLEX OAKDALE LOUSIANA	88	US DEPARTMENT OF JUSTICE	1507 E WHATLEY RD
32.690292	-92.664744	37	LINCOLN PARISH	71235DBCHGWESTO	DUBACH GAS CO.	153	ENDEVCO INC	WEST OF HWY.167 ON PLANT RD.
30.193916	-93.321347	37	CALCASIEU PARISH	70602HMNTSLAHWY	EQUISTAR CHEMICALS LP - LAKE CHARLES POLYMERS	143	LYONDELLBASELL INDUSTRIES	4101 LA HWY 108
32.030322	-93.346733	37	RED RIVER PARISH	71019HDNDS306WI	IDAHO TIMBER OF COUSHATTA LLC	198		306 WILKINSON ST
32.52913	-93.65975	37	BOSSIER PARISH	71112CNTNN5310K	WAYNE FARMS LLC DUTCH QUALITY HOUSE 2 BUS UNIT	213	CONTIGROUP COMPANIES INC	5310 KENNON LN
32.47095	-93.77849	37	CADDO PARISH	71103CDDPN2501F	CADDO PIGMENT LLC	533		2501 FULTON ST
32.40827	-93.84808	37	CADDO PARISH	7112WPGHLB535FL	PUGH LUBRICANTS - SHREVEPORT	177	PUGH LUBRICANTS	5035 FLOURNOY LUCAS RD
32.43882	-93.90012	37	CADDO PARISH	71129GNRLL7000B	GE COMMERCIAL TRANSFORMER	134	GENERAL ELECTRIC CO (GE CO)	7000 W BERT KOUNS INDUSTRIAL LOOP
30.315826	-89.777426	36	ST TAMMANY PARISH	70458LFRGN15IND	LAFARGE SLIDELL RMX	272	LAFARGE N.A. INC	150 INDUSTRIAL DR
29.98624	-90.266543	36	JEFFERSON PARISH	70062MTVNT143FI	SHELL KENNER TERMINAL	126	SHELL OIL PRODUCTS US	143 FIREHOUSE DR
29.980201	-90.456558	36	ST CHARLES PARISH	70057NNCRBROUTE	PRAXAIR DISTRIBUTION INC	176	PRAXAIR INC	261 HWY 3142
29.985	-90.460833	36	ST CHARLES PARISH	70057KCHNDLAHWY	KOCH FERTILIZER LLC - TAFT TERMINAL	222	KOCH INDUSTRIES INC	266 LA HWY 3142
30.096613	-90.873958	36	ST JAMES PARISH	7072WMLLNN9113W	MILLENNIUM GALVANIZING LLC	183	CREST OPERATIONS	91130 WINNIE RD
30.20426	-90.92052	36	ASCENSION PARISH	70737NCLNS3125S	CHEMSTATION	125	CHEMSTATION INTL	3125 S. BURNSIDE
32.958821	-91.86538	36	MOREHOUSE PARISH	7122WMRHSB6299C	MOREHOUSE BIOENERGY LLC	55	DRAX BIOMASS INC.	6299 CARL RD
30.077848	-91.930295	36	ST MARTIN PARISH	7051WTXXXX3711M	AOT	217	FORUM ENERGY TECHNOLOGIES	1023 FORUM DRIVE
32.515146	-92.10416	36	OUACHITA PARISH	7120WRGSSL41N18	AIRGAS USA LLC	193	AIRGAS INC	410 N 18TH ST
32.47914	-92.11288	36	OUACHITA PARISH	71202BRDNN2407S	BORDEN INC. DAIRY DIV.	376	BORDEN INC	2407 GRAND ST.
30.220303	-93.13836	36	CALCASIEU PARISH	70615SPRTC111JA	SPARTECH POLYCOM INC	137	SPARTECH CORP	1101 JAMES SUDDUTH PKWY
32.499	-93.672	36	BOSSIER PARISH	71110SRFRC2CES3	US DOD USAF BARKSDALE AFB	89	US DEPARTMENT OF DEFENSE	334 DAVIS AVE W SUITE 208
32.40862	-93.744	36	CADDO PARISH	71106BRDND601BE	BEAIRD CO LTD.	235		601 BENTON KELLY ST
29.92968	-90.04512	35	JEFFERSON PARISH	70053LSNCC1000B	LOUISIANA COCA-COLA BOTTLING CO	100	COCA-COLA ENTERPRISES INC	1000 BURMASTER ST
29.95478	-90.19612	35	JEFFERSON PARISH	70181MGNLC1020S	INDUSTRIAL CHEMICAL - JEFFERSON	198		1020 SAMS AVE
29.95886	-90.19764	35	JEFFERSON PARISH	70123DSTNC1320S	CROMPTON CORP	163	CROMPTON CORP	1320 SAMS AVE
29.952222	-90.328556	35	ST CHARLES PARISH	70087HLLPT27009	EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US	167	SHELL OIL PRODUCTS US	11842 RIVER RD
30.75094	-90.50221	35	TANGIPAHOA PARISH	70422MTFND13040	BRADKEN INC	118	BRADKEN INC	13040 FOULKS LN
30.543189	-91.06335	35	EAST BATON ROUGE PARISH	70818BHRNS11212	BEHRENS REPACKERS	114		11212 HOOPER RD
32.524445	-91.134105	35	MADISON PARISH	71282CMPLXPOBOX	COMPLEX CHEMICALS CO INC	73		MADISON PARISH IND US TRIAL PARK 177 COMPLEX CHEMI
30.484917	-91.17392	35	EAST BATON ROUGE PARISH	70805XXNBT4050S	EXXONMOBIL BATON ROUGE REFINERY (PART)	72	EXXON MOBIL CORP	4045 SCENIC HWY
30.495243	-91.17822	35	EAST BATON ROUGE PARISH	7080WWRGRC121GU	W R GRACE & CO - CONN	188	W R GRACE & CO - CONN	1201 GULF STATES UTILITY ROAD
30.436389	-91.21	35	WEST BATON ROUGE PARISH	70767NTRNT2180L	TURNER INDUSTRIES GROUP LLC	157	TURNER INDUSTRIES GROUP LLC	2180 LA HWY 1 S
30.38831	-91.31271	35	WEST BATON ROUGE PARISH	70719TRNTY7555C	TRINITY MARINE PRODUCTS INC PLT 48	93	TRINITY INDUSTRIES INC	7555 CHOCTAW RD
30.05139	-91.93583	35	IBERIA PARISH	70560LSNBL4218C	LOUISIANA BLASTING & COATING LLC	482		4218 COTEAU RD
30.521507	-92.105798	35	ST LANDRY PARISH	70571SLCDBPOBOX	SILCO (DBA ELCO FOREST PRODUCTS)	209		4546 HWY 357
32.498044	-92.106474	35	OUACHITA PARISH	7120WMNRGR43LAH	MONROE GRAPHICS PORTABLE READY MIX	132	MARTIN MARIETTA MATERIALS INC	430 LA HWY 594
30.24864	-92.19911	35	ACADIA PARISH	7057WFLWCH289CU	FLOWCHEM TECHNOLOGIES LLC	94		289 CUTLASS LP
31.13835	-92.41098	35	RAPIDES PARISH	7134WCRGLL16FEE	CARGILL ANIMAL NUTRITION	107	CARGILL INC	16 FEED MILL ROAD
30.159722	-93.343889	35	CALCASIEU PARISH	70663STHRN1697D	SOUTHERN IONICS INC	104		1697 DAVISON RD
32.069215	-93.758699	35	DE SOTO PARISH	71052CMTBFDESOT	ACME ROMAC INC.	168	PREMIERE PIPE & TUBE GROUP INC	325 LIBERTY LN. RTE. 171 DESOTO INDUSTRIAL PARK
30.039296	-90.829342	34	ST JAMES PARISH	70792GRCCHEASTB	MOSAIC FERTILIZER LLC UNCLE SAM PLANT	128	THE MOSAIC CO	7250 HWY 44
30.484645	-90.896361	34	LIVINGSTON PARISH	70726RLPHWHIGHW	WILSONART INTERNATIONAL ADHESIVE DIV.	383	ILLINOIS TOOL WORKS	9083 FLORIDA BLVD. E.
30.098563	-90.95599	34	ASCENSION PARISH	70346CFNDSHWY30	CF INDUSTRIES NITROGEN LLC	292	CF INDUSTRIES HOLDINGS INC	39018 HWY 3089
29.855823	-90.98515	34	ASSUMPTION PARISH	70372SPRMSHWY10	SUPREME SUGAR INC.	191	TATE & LYLE PLC	211 HWY. 1011
30.25939	-91.07509	34	IBERVILLE PARISH	7077WTRYMN355CY	TROY MANUFACTURING	182	TROY MANUFACTURING	3505 CYPRESS AVE
29.98357	-91.08249	34	ASSUMPTION PARISH	70391DGSLBHWY10	DUGAS & LEBLANC LTD	240		451 HWY 1005
30.249722	-91.084722	34	IBERVILLE PARISH	70776GRFBRHWY30	DELTA COS GROUP ST GABRIEL	144	GREIF INC	3950 HIGHWAY 30
30.249722	-91.085	34	IBERVILLE PARISH	70776HRCRS3920H	HARCROS CHEMICALS INC	144	HARCROS CHEMICALS INC	3920 HIGHWAY 30
30.560139	-91.2055	34	EAST BATON ROUGE PARISH	70807LLDSG12875	EXXONMOBIL CHEMICAL CO BATON ROUGE POLYOLEFINS PLANT	207	EXXON MOBIL CORP	12875 SCENIC HWY
30.56755	-91.20637	34	EAST BATON ROUGE PARISH	70807SFTYK13351	CLEAN HARBORS BATON ROUGE LLC	90	CLEAN HARBORS ENVIRONMENTAL SERVICES INC.	13351 SCENIC HWY
30.500053	-91.226817	34	WEST BATON ROUGE PARISH	70767WSTSD3520S	WESTSIDE GALVANIZING SERVICES INC	225	AZZ INC	3520 S RIVERVIEW RD
30.49891	-91.22691	34	WEST BATON ROUGE PARISH	70767DSCVR3502S	BASF CORP - PORT ALLEN WO RKS	228	BASF CORP	3502 S RIVERVIEW DR
30.360343	-91.263578	34	WEST BATON ROUGE PARISH	70710SHWSS7012L	SHAW SSS FABRICATORS INC	206	THE SHAW GROUP INC	6501 1ST ST
30.07663	-91.93983	34	LAFAYETTE PARISH	70518BKRSN4440H	BAKER OIL TOOLS LAFAYETTE MANU FACTURING	172	BAKER HUGHES INC	1100 BAKER HUGHES DR
30.16391	-91.98815	34	LAFAYETTE PARISH	70508NNCMP204SO	UNION CAMP CORP.	94	UNION CAMP CORP	204 SOUTHPARK RD.
32.49236	-92.17551	34	OUACHITA PARISH	71292SHWPR800NE	SHAW PROCESS FABRICATORS INC	217	THE SHAW GROUP INC	800 NEW NATCHITOCHES RD
30.002417	-90.4235	33	ST CHARLES PARISH	70079RSLTN16122	HEXION INC	122	HEXION HOLDINGS LLC	16122 RIVER RD LOT 3
30.504269	-90.636794	33	LIVINGSTON PARISH	70744WYRHS17391	WEYERHAEUSER NR CO HOLDEN WOOD PRODUCTS	101	WEYERHAEUSER CO	17391 FLORIDA BLVD
30.148196	-90.909296	33	ASCENSION PARISH	70737RMTCRLAHWY	ALMATIS BURNSIDE INC	180		41237 HWY 22
30.096905	-90.953444	33	ASCENSION PARISH	70346MLMNC39041	TERRA MISSISSIPPI NITROGEN (MELAMINE FACILITY)	106	TERRA INDUSTRIES INC	39041 HWY 18 W
30.35567	-91.0468	33	EAST BATON ROUGE PARISH	70810DSPCL15915	FUTURE PIPE INDUSTRIES	181		15915 PERKINS RD
30.473113	-91.06664	33	EAST BATON ROUGE PARISH	70814BRGSN2667W	MERCK ANIMAL HEALTH	145	MERCK & CO INC	2667 W DUAL ST
30.225083	-91.069424	33	IBERVILLE PARISH	70721FNLCHLAHWY	TOTAL PETROCHEMICALS & REFININ USA INC CARVILLE POLYSTYRENE	124		6225 HWY 75
30.26023	-91.07254	33	IBERVILLE PARISH	70776DLTDS7200H	BRENNTAG SOUTHWEST INC ST GABRIEL	182	BRENNTAG N.A. INC	7200 HIGHWAY 74
30.498203	-91.189148	33	EAST BATON ROUGE PARISH	70805FRMSPGULFS	FORMOSA PLASTICS CORP LOUISIANA	229	FORMOSA PLASTICS CORP USA	GULF STATES RD
30.55991	-91.20212	33	EAST BATON ROUGE PARISH	70807XXNCH12480	EXXONMOBIL CHEMICAL CO - BATON ROUGE RESIN FINISHING PLANT	175	EXXON MOBIL CORP	12480 SCENIC HWY
30.0575	-91.88093	33	IBERIA PARISH	7056WCRBCR481IN	CARBO CERAMICS INC NEW IBERIA FACILITY	150	CARBO CERAMICS INC	4810 INDUSTRIAL DR
30.106591	-91.942897	33	LAFAYETTE PARISH	70518SCHMT5750H	M-I LLC	365	SCHLUMBERGER HOLDINGS CORP	5750 HWY 90E
30.221944	-92.050556	33	LAFAYETTE PARISH	70506BRDNN1308B	BORDEN DAIRY CO OF TEXAS LLC	329	BORDEN DAIRY CO	1308 BERTRAND DR
30.23214	-92.06655	33	LAFAYETTE PARISH	70506MYFRW4100C	MAYFAIR WINDOW & DOOR CO. L.P.	208		4100 CAMERON ST.
32.521556	-92.096889	33	OUACHITA PARISH	71201NXRLL2707N	NEXAIR LLC	435		2707 NEWCOMBE ST
32.482657	-93.50974	33	BOSSIER PARISH	7103WMLTCH6491H	MULTI-CHEM GROUP HAUGHTON LA FACILITY	58	HALLIBURTON ENERGY SERVICES INC	6491 HIGHWAY 157
32.55114	-93.65443	33	BOSSIER PARISH	71111HTCRF5007H	CERRO FLOW PRODUCTS INC	98	BERKSHIRE HATHAWAY	5007 HAZEL JONES RD
32.53383	-93.6811	33	BOSSIER PARISH	7111WCCTSW4117M	CACTUS WELLHEAD LLC-BOSSIER CITY FACILITY	182	CACTUS WELLHEAD LLC	4117 MEADOW LN
30.56736	-89.87985	32	ST TAMMANY PARISH	7043WMCKNZ7815C	MACKENZIE CO LLC	107		78015 CHEMICAL RD
30.010014	-90.029081	32	ORLEANS PARISH	70126QTBLD4325F	EQUITABLE/HALTER	154	TRINITY INDUSTRIES INC	4325 FRANCE RD.
29.96545	-90.13851	32	JEFFERSON PARISH	70121SZRCC803JE	SAZERAC CO. INC.	86		803 JEFFERSON HWY.
29.98376	-90.26403	32	JEFFERSON PARISH	70065RPRTR48CRF	AIRPORT RMX	96	LAFARGE MID ATLANTIC	480 CROFTON RD
30.10846	-90.89677	32	ST JAMES PARISH	70723TXCRFFOOTO	CONVENT REFINERY	148	SHELL OIL PRODUCTS US	FOOT OF SUNSHINE BRIDGE- LA HW Y 44
30.186465	-90.981179	32	ASCENSION PARISH	70734VLCNMASHLA	OCCIDENTAL CHEMICAL HOLDING CORP - GEISMAR PLANT	105	OCCIDENTAL CHEMICAL HOLDING CORP	8318 ASHLAND RD
30.205046	-91.005453	32	ASCENSION PARISH	70734NRYLCPOBOX	LION COPOLYMER GEISMAR LLC	88	LION COPOLYMER HOLDINGS LLC	36191 LOUISIANA HWY 30
30.472455	-91.140295	32	EAST BATON ROUGE PARISH	70805CPTLS2655N	CMC STEEL FABRICATORS INC. DBA CMC CAPITOL STEEL	81	COMMERCIAL METALS CO	1235 CENTER POINTE DR
30.49375	-91.17874	32	EAST BATON ROUGE PARISH	70805LBMRLGULFS	ALBEMARLE CORP	188	ALBEMARLE CORP	1201 GULF STATES RD
30.262255	-91.185837	32	IBERVILLE PARISH	70765GRGGLHIGHW	AXIALL LLC	228	WESTLAKE CHEMICAL CORP	26100 HWY 405 S
30.3288	-91.2792	32	WEST BATON ROUGE PARISH	70710SDRCHPOBOX	ADDIS CARBON BLACK PLANT	312	TOKAI CARBON CB	5221 SID RICHARDSON RD
30.16833	-92.02442	32	LAFAYETTE PARISH	7050WSTLLR32RUE	STULLER INC	99		302 RUE LOUIS XIV
31.057278	-92.13995	32	AVOYELLES PARISH	71341THPLLROUTE	PILLSBURY CO.	148	PILLSBURY CO	RTE. 1 (3 MILES ON LA HWY., 114 FROM LA HWY. 1)
30.230833	-92.306667	32	ACADIA PARISH	70578BKRPT135IN	BAKER PETROLITE-RAYNE FACILITY	234	BAKER HUGHES A GE CO	135 INDUSTRIAL DR
31.26317	-92.4515	32	RAPIDES PARISH	71301BCCTT3400M	COTTON BROTHERS BAKERY INC.	183	INTERSTATE BRANDS CORP	3400 MACARTHUR DR.
31.314071	-92.458471	32	RAPIDES PARISH	7130WTXLXN13ASH	TXI-ALEXANDRIA READY MIX PLANT #1	181	MARTIN MARIETTA MATERIALS INC	1300 ASHLEY AVE
30.476129	-90.960628	31	LIVINGSTON PARISH	70726LRDLC914FL	LARD OIL CO INC.	81		914 FLORIDA BLVD., SW
30.47238	-91.06022	31	EAST BATON ROUGE PARISH	70815DNLLB11150	DANELL BATTERY MANUFACTURING CO	99		11150 SOUTH CHOCTAW DR
30.47236	-91.06097	31	EAST BATON ROUGE PARISH	70805SHLND11109	NEXEO SOLUTIONS LLC	99	NEXEO SOLUTIONS HOLDINGS LLC	11109 S CHOCTAW DR
30.24016	-91.08795	31	IBERVILLE PARISH	70776CBSPC4200G	NACHURS ALPINE SOLUTIONS	148	TRANS RESOURCES INC	5100 GEIGY ACCESS RD
30.495769	-91.173111	31	EAST BATON ROUGE PARISH	70805XXNCH4999S	EXXONMOBIL BATON ROUGE CHEMICAL PLANT (PART)	88	EXXON MOBIL CORP	4999 SCENIC HWY
30.819535	-91.663565	31	POINTE COUPEE PARISH	70715NNYPLLA1NO	NAN YA PLASTICS CORP AMERICA	421	NAN YA PLASTICS CORP AMERICA	5561 NORMANDY RD
30.0546	-91.87869	31	IBERIA PARISH	7056WCMRNN4919W	CAMERON INTERNATIONAL	110	SCHLUMBERGER HOLDINGS CORP	4919 W ADMIRAL DOYLE DR
30.14583	-91.93665	31	LAFAYETTE PARISH	70518CHMPN34IDA	CLARIANT CORP - BROUSSARD SITE	134	CLARIANT CORP	304 IDA RD
30.234859	-92.104525	31	LAFAYETTE PARISH	7058WLSNPL6325C	LOUISIANA PLATING & COATINGS LLC	118	HOUSTON PLATING & COATINGS LLC	6325 CAMERON ST
31.729444	-93.075	31	NATCHITOCHES PARISH	71457LTTLC1855H	LOTT OIL CO	135		1855 HWY 1 S
30.20926	-93.34148	31	CALCASIEU PARISH	70664HMSTD1750S	OHMSTEDE LTD	235	EMCOR GROUP INC	1750 SWISCO RD
32.557142	-93.436928	31	WEBSTER PARISH	71055BSTMN924HA	BST MANUFACTURING INC	69	ORICA USA INC	924 HAWAII AVE
30.7766	-89.8577	30	WASHINGTON PARISH	70427GYLRD4THST	INTERNATIONAL PAPER BOGALUSA MILL	56	INTERNATIONAL PAPER CO	898 W 4TH ST
29.93275	-89.92217	30	ST BERNARD PARISH	7007WVLRPR25EST	VALERO PARTNERS LLC	82	VALERO ENERGY CORP	2500 E ST BERNARD HWY - A PORTION OF
29.938021	-89.977304	30	ST BERNARD PARISH	70043CHLMT7CKEP	RAIN CII CARBON LLC	204	RAIN CII CARBON LLC	700 COKE PLANT RD
29.95045	-90.19458	30	JEFFERSON PARISH	70183DXPRDGSTXX	DIXIE PRODUCE & PACKAGING INC	186		G  STREET
30.427222	-90.198611	30	ST TAMMANY PARISH	70447MDSNVHIGHW	MADISONVILLE WOOD PRESERVING, CO. INC.	184		1421 HWY. 22 W.
30.63489	-90.49907	30	TANGIPAHOA PARISH	70443CLNBC100CA	WATERBURY COS INC	63		129 CALHOUN ST
30.504474	-90.51346	30	TANGIPAHOA PARISH	7040WSTHRN41HWY	SOUTHERN FOODS GROUP LLC OF HAMMOND	82	DEAN FOODS CO	4001 HWY 190 W
30.10817	-90.88404	30	ST JAMES PARISH	70723RPRDC1759C	AIR PRODUCTS & CHEMICALS INC - CONVENT SMR	128	AIR PRODUCTS & CHEMICALS INC	10759 CONVENT WAY
30.208604	-91.011128	30	ASCENSION PARISH	70734BRDNCLOUIS	WESTLAKE VINYLS CO	153	WESTLAKE CHEMICAL CORP	36045 HWY 30
32.49506	-91.99052	30	OUACHITA PARISH	71203NLNDFI20LO	GUIDE LOUISIANA LLC	102		11000 MILLHAVEN RD
30.784301	-92.033656	30	ST LANDRY PARISH	71356MRTCP116RO	LEMOYEN MILL & TIMBER LLC	86		116 ROY BAKER RD
30.25413	-92.05644	30	LAFAYETTE PARISH	70583SCTTB812RE	NALCO COMPANY-SCOTT	150	ECOLAB INC	812 RENAUD DR
32.5178	-92.1063	30	OUACHITA PARISH	71201FLVRC1801L	FLAV-O-RICH INC.	95		1801 LOUISVILLE AVE.
31.27924	-92.4469	30	RAPIDES PARISH	71301FCNDS3400R	AFCO INDUSTRIES INC	201		3400 ROY AVE
32.378376	-93.640883	30	CADDO PARISH	71115STLSC25RNB	TERNIUM USA INC	71	TERNIUM	2500 RON BEAN BLVD
29.88822	-90.13679	29	JEFFERSON PARISH	70094CHMRC1100V	CHEMRICH INC.	290	ALBRIGHT & WILSON AMERICAS	1100 VICTORY DR.
29.95198	-90.18536	29	JEFFERSON PARISH	70123WLLCR600EL	WALLE CORP.	129		600 ELMWOOD PARK BLVD.
29.92028	-90.19056	29	JEFFERSON PARISH	*	*	153	HUNTINGTON INGALLS INDUSTRIES	*
29.92444	-90.352217	29	ST CHARLES PARISH	70070MNSNTRIVER	MONSANTO LULING	152	BAYER CORP	12501 RIVER RD
30.003106	-90.393377	29	ST CHARLES PARISH	70079CYPRS901PR	CYPRESS POLYPROPYLENE PLANT UNION CARBIDE CORP.	94	DOW CHEMICAL CO	901 PROSPECT AVE PO BOX 518
30.0589	-90.5241	29	ST JOHN THE BAPTIST PARIS	70069DPNTPHIGHW	DUPONT PONTCHARTRAIN WORKS	139	E I DU PONT DE NEMOURS & CO	586 HWY 44
30.456892	-90.745114	29	LIVINGSTON PARISH	7075WPCPPN28445	EPIC PIPING - FROST	50	EPIC PIPING LLC	28445 S FROST RD
30.221509	-90.903967	29	ASCENSION PARISH	70737NCLNN1425S	ENCLEAN INC.	88		1425 S. PURPERA
30.2572	-91.07232	29	IBERVILLE PARISH	70776PLNTM365DE	THORPE PLANT SERVICES INC	108	CAPSTREET GROUP	3605 DELTA DR
30.15956	-91.97448	29	LAFAYETTE PARISH	7051WVLLRC41CMM	VALLOUREC TUBE-ALLOY	142	VALLOUREC HOLDINGS	410 COMMERICAL BLVD
