stateID,countyID,RenewablesEmployment,RenewablesEmploymentPCTEmp,FossilEmployment,FossilEmploymentPCTEmp,EfficiencyEmployment,EfficiencyEmploymentPCTEmp,TransmissionEmployment,TransmissionEmploymentPCTEmp,MotorVehiclesEmployment,MotorVehiclesEmploymentPCTEmp
45,69,72.29,0.85,17.1,0.2,152.48,1.79,76.35,0.9,83.63,0.98
45,71,176.3,1,20.94,0.12,213.08,1.21,175.92,1,221.31,1.26
45,73,141.79,0.44,43.88,0.14,312.59,0.96,119.87,0.37,1212.65,3.74
45,75,194.75,0.61,152.89,0.48,283.51,0.89,101.13,0.32,488.16,1.53
45,77,400.1,0.75,82.37,0.15,416.55,0.78,271.75,0.51,578.48,1.08
45,79,1516.63,0.8,639.82,0.34,2827.44,1.49,701.74,0.37,2796.47,1.47
45,81,50.18,0.59,13.97,0.16,42.44,0.5,23.19,0.27,47.87,0.56
45,83,821.2,0.59,321.63,0.23,1806.49,1.29,1587.62,1.13,12809.14,9.15
45,85,279.33,0.67,70.04,0.17,429.9,1.04,884.48,2.13,326.47,0.79
45,87,91.05,0.84,9.03,0.08,68.99,0.64,31.06,0.29,450.13,4.15
45,89,104.22,0.92,34.3,0.3,108.89,0.96,192.37,1.7,157.18,1.39
45,91,785.07,0.61,214.29,0.17,1315.42,1.03,712.67,0.56,2505.74,1.96
46,3,30.01,2.02,5.78,0.39,15.23,1.03,12.94,0.87,15.03,1.01
46,5,57.87,0.63,35.21,0.38,101.81,1.11,91.65,1,99.64,1.09
46,7,3.06,0.29,2.17,0.2,27.45,2.57,39.29,3.68,4.35,0.41
46,9,18.29,0.64,7.33,0.26,18.48,0.65,47.72,1.68,15,0.53
46,11,95.72,0.52,211.3,1.15,316.82,1.73,80.18,0.44,156.85,0.86
46,13,381.31,1.87,133.12,0.65,434.99,2.13,214.28,1.05,225.35,1.11
46,15,11.9,0.49,5.97,0.25,20.59,0.85,11.91,0.49,36.91,1.53
46,17,0.64,0.1,1.27,0.19,3.6,0.55,2.26,0.34,1.45,0.22
46,19,16.91,0.35,14.89,0.31,49.39,1.02,37.47,0.77,76.28,1.57
46,21,2.05,0.25,1.27,0.16,3.6,0.45,2.49,0.31,7.35,0.91
46,23,22.61,0.6,5.64,0.15,43.53,1.16,24.22,0.64,45.12,1.2
46,25,13.78,0.76,3.53,0.2,21.62,1.2,13.09,0.72,16.63,0.92
46,27,12.67,0.18,12.84,0.19,39.95,0.58,19.75,0.29,21.69,0.31
46,29,98.11,0.66,42.79,0.29,221.69,1.5,77.69,0.53,241.22,1.63
46,31,7.67,0.56,4.09,0.3,6.66,0.49,9.63,0.7,0.74,0.05
46,33,13.72,0.35,7.52,0.19,34.47,0.89,51.05,1.32,13.33,0.34
46,35,95.28,0.89,51.01,0.47,378.46,3.52,134.64,1.25,823.95,7.67
46,37,17.06,0.63,19.46,0.72,21.97,0.81,40.36,1.48,22.54,0.83
46,39,17.27,0.82,5.41,0.26,25.16,1.2,30.71,1.46,10,0.48
46,41,4.71,0.23,2.73,0.13,8.76,0.43,34.15,1.68,1.86,0.09
46,43,8.45,0.54,2.08,0.13,14.75,0.95,9.1,0.59,23.38,1.5
46,45,23.37,1.13,1.83,0.09,5.92,0.29,25.51,1.24,7.86,0.38
46,47,13.55,0.47,8.89,0.31,22.74,0.79,31.81,1.11,8.87,0.31
46,49,7.52,0.7,3.4,0.32,6.07,0.57,7.01,0.65,5.88,0.55
46,51,34.96,0.81,125.45,2.91,50.42,1.17,40.95,0.95,50.08,1.16
46,53,10.5,0.53,3.42,0.17,22.92,1.15,21.99,1.11,8.39,0.42
46,55,5.93,0.55,2.48,0.23,6.74,0.63,8.66,0.8,11.28,1.05
46,57,18.15,0.6,9.73,0.32,53.5,1.76,15.76,0.52,19.22,0.63
46,59,18.59,1.04,2.44,0.14,10.22,0.57,40.91,2.29,15.29,0.86
46,61,4.24,0.25,7.49,0.44,18.94,1.11,8.79,0.52,9.08,0.53
46,63,4.96,0.7,19.65,2.78,11.15,1.58,30.49,4.31,3.63,0.51
46,65,60.92,0.62,48.19,0.49,145.67,1.49,65.32,0.67,75.67,0.77
46,67,24.1,0.69,11.31,0.32,29.57,0.84,21.39,0.61,40.26,1.15
46,69,30.38,4.57,1.07,0.16,3.6,0.54,16.28,2.45,5.88,0.88
46,71,2.05,0.16,2.71,0.22,7.76,0.62,8.23,0.66,4.76,0.38
46,73,6.4,0.57,7.04,0.63,5.5,0.49,7.63,0.68,11.21,1
46,75,2.61,0.48,1.27,0.23,3.6,0.66,26.6,4.86,11.26,2.06
46,77,16.21,0.62,2.42,0.09,25.28,0.97,21.52,0.83,19.93,0.77
46,79,73.89,1.18,19.83,0.32,46.55,0.74,161.11,2.57,50.42,0.8
46,81,56.79,0.45,36.56,0.29,182.57,1.44,47.02,0.37,130.5,1.03
46,83,154.14,0.48,100.83,0.31,527.58,1.64,163.73,0.51,570.7,1.77
46,85,9.77,0.59,4.22,0.25,11.57,0.69,9.84,0.59,6.38,0.38
46,87,9.73,0.33,3.78,0.13,23.24,0.78,15.3,0.51,7.09,0.24
46,89,5.79,0.57,2.29,0.23,6.91,0.68,2.36,0.23,6.49,0.64
46,91,13.8,0.6,6.23,0.27,20.8,0.9,13.82,0.6,143.75,6.25
46,93,80.72,0.6,33.16,0.25,195.66,1.45,89.35,0.66,120.46,0.89
46,95,2.09,0.29,1.04,0.14,3.37,0.46,1.5,0.21,1.45,0.2
46,97,6.24,0.54,2.62,0.22,10.08,0.87,8.33,0.72,6.39,0.55
46,99,737.04,0.69,573.68,0.54,2097.06,1.97,698.47,0.66,2763.17,2.59
46,101,18.16,0.47,9.13,0.24,72.25,1.88,86.01,2.23,14.55,0.38
46,102,8.86,0.27,6.31,0.2,23.58,0.73,7.79,0.24,15.19,0.47
46,103,327.92,0.61,259.81,0.48,1178.11,2.18,513.84,0.95,959.08,1.78
46,105,6.13,0.39,3.99,0.26,14.33,0.92,48.86,3.15,19.56,1.26
46,107,14.42,1.32,2.54,0.23,20.98,1.93,12.62,1.16,12.45,1.14
46,109,16.68,0.36,10.22,0.22,24.94,0.54,21.87,0.47,22.96,0.5
46,111,8.03,0.71,2.66,0.23,8.13,0.71,7.16,0.63,11.86,1.04
46,115,35.43,1.13,8.11,0.26,27.62,0.88,19.39,0.62,22.5,0.72
46,117,10.12,0.56,2.73,0.15,82.59,4.56,18.54,1.02,34.82,1.92
46,119,18.31,2.26,1.27,0.16,7.85,0.97,7.01,0.86,1.86,0.23
46,121,3.86,0.13,1.29,0.04,8.89,0.3,24.65,0.84,5.88,0.2
46,123,12.93,0.44,5.15,0.17,28.86,0.97,5.24,0.18,30.03,1.01
46,125,35.29,0.78,7.28,0.16,31.79,0.7,30.39,0.67,33.33,0.73
46,127,43.5,0.56,20.42,0.26,117.78,1.51,73.63,0.95,129.33,1.66
46,129,6.88,0.32,4.58,0.21,19.99,0.94,32.6,1.53,40.42,1.9
46,135,91.24,0.81,48.3,0.43,277.06,2.45,108.8,0.96,631.12,5.58
46,137,1.5,0.17,2.25,0.25,3.82,0.43,7.52,0.84,1.86,0.21
47,1,125.36,0.39,122.17,0.38,1188.26,3.66,492.99,1.52,3266.67,10.06
47,3,65.03,0.33,17.68,0.09,793.88,4.03,462.62,2.35,3390.41,17.22
47,5,35.15,0.55,7.03,0.11,42.7,0.67,22.47,0.35,40.34,0.64
47,7,39.61,0.98,4.86,0.12,30.61,0.76,35.62,0.88,45.73,1.13
47,9,2615.5,4.41,76.38,0.13,962.82,1.62,382.02,0.64,4508.45,7.6
47,11,907.5,1.85,39.79,0.08,572.79,1.17,302.05,0.62,467.47,0.96
47,13,49.37,0.36,13.35,0.1,118.3,0.86,45.95,0.33,282,2.04
47,15,38.63,0.65,5.86,0.1,38.95,0.65,87.8,1.47,164.81,2.76
47,17,48.77,0.43,10.07,0.09,81.06,0.72,21.86,0.19,107.28,0.95
47,19,47.35,0.21,13.07,0.06,215.31,0.95,94.87,0.42,144.38,0.63
47,21,43.95,0.22,12.67,0.06,371.92,1.84,182.89,0.91,85.52,0.42
47,23,35.16,0.44,8.09,0.1,50.45,0.63,156.49,1.96,36.4,0.46
47,25,46.31,0.38,23.77,0.2,81.04,0.67,275.68,2.28,489.16,4.05
47,27,30.86,1.07,7.09,0.25,23.8,0.83,35,1.22,47.55,1.66
47,29,46.44,0.34,8.64,0.06,74.66,0.54,23.8,0.17,74.74,0.54
47,31,72.38,0.3,74.39,0.31,810.88,3.38,375.64,1.57,1844.61,7.69
47,33,45.6,0.68,7.23,0.11,48.92,0.73,29.43,0.44,83.86,1.26
47,35,61.29,0.28,18.13,0.08,203.58,0.91,213.93,0.96,206.69,0.93
47,37,901.91,0.24,885.98,0.24,8542.12,2.29,5945.53,1.59,6076.97,1.63
47,39,38.64,0.87,7.41,0.17,141.79,3.21,52.02,1.18,22.77,0.52
47,41,51.45,0.71,7.6,0.1,329.48,4.53,98.18,1.35,1315.25,18.07
47,43,79.05,0.32,118.88,0.48,230.96,0.94,101.55,0.41,1285.44,5.22
47,45,57.49,0.38,18.6,0.12,430.63,2.82,163.12,1.07,1465.62,9.59
47,47,55.69,0.31,13.42,0.08,219.76,1.23,280.81,1.58,95.33,0.54
47,49,64.36,0.95,12.16,0.18,42.34,0.63,140.25,2.08,42.94,0.64
47,51,62.83,0.33,15.47,0.08,124.88,0.66,118.98,0.62,1456.35,7.64
47,53,62.64,0.31,15.92,0.08,260.97,1.29,376.67,1.86,462.31,2.28
47,55,56.79,0.38,11.86,0.08,132.69,0.89,76.62,0.51,2077.75,13.87
47,57,39.5,0.44,10.77,0.12,72.2,0.81,38.32,0.43,141.96,1.59
47,59,66.82,0.23,27.39,0.09,195.69,0.68,70.42,0.24,785.1,2.72
47,61,43.76,0.96,5.85,0.13,23.91,0.52,90.32,1.97,267.5,5.84
47,63,73.73,0.28,19.88,0.08,303.36,1.16,101.06,0.39,3039.99,11.63
47,65,441.53,0.26,341.7,0.2,3542.08,2.09,2610.25,1.54,5956.44,3.51
47,67,27.77,1.44,6.8,0.35,15.14,0.79,49.78,2.59,26.15,1.36
47,69,82,0.94,10.96,0.13,48.68,0.56,44.09,0.51,133.36,1.53
47,71,62.78,0.64,9.46,0.1,94.82,0.96,211.91,2.14,48.67,0.49
47,73,67.59,0.3,14.22,0.06,284.4,1.26,393.29,1.74,1247.27,5.52
47,75,46.42,0.63,5.6,0.08,36.3,0.49,161.93,2.2,37.55,0.51
47,77,41.64,0.37,270.84,2.41,121.33,1.08,48.75,0.43,482.39,4.29
47,79,53.88,0.4,13.99,0.11,275.91,2.07,154.53,1.16,195.67,1.47
47,81,37.43,0.36,9.83,0.09,66.23,0.63,204.03,1.95,51.12,0.49
47,83,31.52,1.05,5.01,0.17,27.7,0.92,33.18,1.1,22.45,0.75
47,85,41.11,0.49,17.87,0.21,147.65,1.76,103.24,1.23,55.9,0.67
47,87,30.72,0.71,5.18,0.12,49.02,1.13,45.05,1.04,80.09,1.84
47,89,45.93,0.2,14.86,0.06,172.7,0.75,506.53,2.21,188.39,0.82
47,91,37.4,0.51,7.35,0.1,74.1,1.02,173.65,2.38,43.54,0.6
47,93,483.59,0.21,618.1,0.27,4717.84,2.06,2244.35,0.98,4413.73,1.92
47,95,33.76,1.95,4.81,0.28,16.89,0.97,9.84,0.57,20.85,1.2
47,97,47.65,0.54,7.26,0.08,72.29,0.82,169.35,1.92,195.55,2.21
47,99,59.3,0.35,13.08,0.08,289.74,1.71,83.14,0.49,704,4.15
47,101,52.23,1.11,10.03,0.21,55.74,1.18,86.69,1.84,40.66,0.86
47,103,57.89,0.37,15.06,0.1,619.32,3.94,50.17,0.32,86.91,0.55
47,105,102.86,0.47,34.58,0.16,387.32,1.78,151.81,0.7,792.63,3.64
47,107,40,0.18,15.86,0.07,166.61,0.77,146.98,0.68,2510.33,11.61
47,109,125.03,1.55,76.02,0.95,122.66,1.52,346.62,4.31,72.01,0.9
47,111,60.44,0.59,15.44,0.15,38.53,0.37,287.17,2.78,45.32,0.44
47,113,126.46,0.27,67.68,0.15,975.01,2.12,556.36,1.21,1700.69,3.69
47,115,42.46,0.37,11.79,0.1,103.08,0.9,222.54,1.95,143.34,1.25
47,117,46.32,0.32,14.17,0.1,115.66,0.8,148.05,1.02,660.9,4.55
47,119,86.09,0.19,31.75,0.07,532.87,1.2,360.78,0.81,4290.79,9.66
47,121,29.57,0.63,5.19,0.11,24.5,0.52,293.52,6.21,20.15,0.43
47,123,51.42,0.27,21.66,0.12,96.19,0.51,271.34,1.44,1550.63,8.24
47,125,112.99,0.14,53.01,0.07,883.65,1.13,859.06,1.09,1532.97,1.95
47,127,29.33,0.87,4.73,0.14,18.57,0.55,57.07,1.7,15.14,0.45
47,129,41.82,0.56,6.76,0.09,28.93,0.39,67.95,0.92,47.32,0.64
47,131,59.84,0.52,20.68,0.18,190.53,1.65,240.61,2.09,118.9,1.03
47,133,66.6,0.73,11.17,0.12,88.86,0.98,133.01,1.46,99.91,1.1
47,135,39.26,1.28,4.6,0.15,19.37,0.63,105.43,3.43,10.33,0.34
47,137,31.39,1.34,4.85,0.21,24.73,1.06,63.63,2.72,151.32,6.48
47,139,37.41,0.53,5.69,0.08,23.64,0.34,39.85,0.57,41.27,0.59
47,141,89.32,0.27,36.44,0.11,686.66,2.1,561.78,1.72,1621.83,4.97
47,143,53.93,0.44,8.39,0.07,299.2,2.42,51.16,0.41,770.34,6.24
47,145,56.84,0.26,49.05,0.22,423.81,1.94,196.66,0.9,196.79,0.9
47,147,88.31,0.25,28.86,0.08,506.85,1.46,317.03,0.91,1165,3.36
47,149,182.53,0.11,147.13,0.09,1428.79,0.86,1820.66,1.1,17884.17,10.76
47,151,49.01,0.63,12.92,0.17,91.46,1.18,158.9,2.05,597.41,7.72
47,153,37.28,0.66,6.82,0.12,29.95,0.53,70.83,1.25,31.41,0.56
47,155,81.54,0.16,29.44,0.06,372.9,0.75,135.7,0.27,594.7,1.19
47,157,670.18,0.16,913.85,0.22,8644.21,2.07,3856.41,0.92,6928.07,1.66
47,159,35.04,0.41,7.21,0.08,108.85,1.27,286.95,3.34,525.62,6.13
47,161,34.87,0.71,5.12,0.1,38.42,0.78,156.54,3.2,142.23,2.91
47,163,215.32,0.32,76.3,0.11,1569.9,2.34,840.11,1.25,811.1,1.21
47,165,748.69,0.81,89.71,0.1,989.88,1.07,967.83,1.04,3763.92,4.06
47,167,56.63,0.22,19.53,0.07,216.66,0.82,243.39,0.92,227.58,0.86
47,169,31.91,0.7,5.86,0.13,35.46,0.77,41.04,0.9,25.14,0.55
47,171,37.22,0.56,7.72,0.12,109.89,1.65,52.73,0.79,159.1,2.39
47,173,32.39,0.46,6.81,0.1,52.29,0.74,27.71,0.39,30.71,0.44
47,175,40.76,2.04,4.49,0.22,15.46,0.77,8.33,0.42,9.78,0.49
47,177,99.52,0.61,21.93,0.13,191.61,1.17,318.57,1.94,1975.89,12.01
47,179,106.79,0.19,47.41,0.08,859.51,1.5,310.32,0.54,783.19,1.37
47,181,70.41,1.22,6.04,0.1,32.41,0.56,162.23,2.8,35.44,0.61
47,183,50.71,0.34,12.52,0.08,89.45,0.6,25.89,0.17,148.83,0.99
47,185,59.43,0.52,9.5,0.08,76.29,0.67,41.65,0.37,758.81,6.65
47,187,299.11,0.26,350.86,0.3,2560.17,2.2,1720.78,1.48,1196.61,1.03
47,189,104.81,0.15,42.05,0.06,869.15,1.26,672,0.98,2279.16,3.32
48,1,40.1,0.18,545.09,2.43,131.1,0.59,187.72,0.84,264.7,1.18
48,3,45.5,0.52,1581.14,18.13,125.4,1.44,300.18,3.44,102.37,1.17
48,5,106.5,0.31,393.46,1.13,330.8,0.95,325.65,0.94,476.02,1.37
48,7,18.71,0.19,267.86,2.78,74.75,0.78,88.98,0.92,40.58,0.42
48,9,14.66,0.37,159.35,3.98,38.13,0.95,50.78,1.27,25.12,0.63
48,11,6.69,0.75,27.1,3.03,18.57,2.08,34.62,3.87,14.82,1.66
48,13,40.3,0.2,1089.49,5.44,110.49,0.55,297.39,1.48,140.9,0.7
48,15,33.17,0.25,165.43,1.25,143.25,1.09,206.38,1.56,310.1,2.35
48,17,15.94,0.63,73.62,2.89,24.66,0.97,92.9,3.65,27.77,1.09
48,19,13.26,0.14,44.66,0.48,56.45,0.6,136.68,1.46,73.54,0.78
48,21,76.95,0.2,133.64,0.34,190.07,0.49,486.76,1.26,190.75,0.49
48,23,36.03,2.35,32.94,2.15,21.22,1.38,35.47,2.31,22.8,1.49
48,25,26.09,0.28,479.78,5.15,84.24,0.9,124.84,1.34,293.33,3.15
48,27,245.02,0.18,381.95,0.28,899.17,0.66,635.93,0.47,1745.99,1.28
48,29,3317.35,0.37,7371.29,0.83,9119.74,1.02,7300.67,0.82,18357.19,2.06
48,31,22.59,0.37,68.13,1.13,89.12,1.47,106.45,1.76,43.36,0.72
48,33,6.19,1.99,31.98,10.28,15.74,5.06,23.3,7.49,9.46,3.04
48,35,11.15,0.14,186.75,2.37,52.67,0.67,133.48,1.7,32.58,0.41
48,37,68.63,0.18,277.89,0.74,310.78,0.83,200.82,0.54,1489.45,3.98
48,39,354.14,0.22,2965.47,1.81,1650.45,1.01,3762.13,2.29,998.77,0.61
48,41,220.47,0.2,1516.56,1.38,1057.21,0.97,904.27,0.83,1149.28,1.05
48,43,16.87,0.44,36.38,0.95,41.41,1.08,54.6,1.43,38.38,1
48,45,9.11,1.72,27.24,5.14,16.19,3.05,27.97,5.28,14.61,2.76
48,47,14.18,0.64,79.97,3.58,23.57,1.06,36.3,1.63,33.84,1.52
48,49,28.92,0.19,81.04,0.52,121.91,0.79,142.79,0.92,185.42,1.2
48,51,23.42,0.31,292.1,3.82,52.89,0.69,248.28,3.24,52.5,0.69
48,53,50.26,0.23,128.82,0.6,230.54,1.07,294.69,1.37,133.84,0.62
48,55,20.79,0.12,140.92,0.79,68.37,0.38,207.76,1.17,108.3,0.61
48,57,91.27,0.92,183.74,1.86,361.84,3.66,388.6,3.93,116.83,1.18
48,59,12.51,0.22,50.54,0.89,39.85,0.7,86.64,1.52,29.3,0.51
48,61,177.92,0.12,306.07,0.2,763.2,0.49,970.07,0.63,1676.14,1.08
48,63,11.55,0.24,283.99,5.99,39.01,0.82,55.79,1.18,26.85,0.57
48,65,12.25,0.42,54.74,1.87,50.78,1.73,61.11,2.08,20.2,0.69
48,67,43.3,0.38,92,0.8,48.51,0.42,166.7,1.45,146.33,1.28
48,69,18.3,0.56,53.47,1.63,32.01,0.98,37.37,1.14,49.85,1.52
48,71,35.27,0.2,814.8,4.61,174.92,0.99,1707.36,9.65,95.8,0.54
48,73,56.59,0.29,147.65,0.74,154.63,0.78,205.84,1.04,150.38,0.76
48,75,10.95,0.39,36.81,1.3,29.89,1.06,110.24,3.91,38.22,1.35
48,77,9.25,0.2,44.47,0.94,21.95,0.46,63.48,1.34,99.39,2.1
48,79,14.38,1.33,64.64,5.98,17.65,1.63,25.12,2.32,9.46,0.88
48,81,10.29,0.76,61.98,4.6,24.78,1.84,29.96,2.22,15.12,1.12
48,83,14.71,0.5,70.05,2.39,24.7,0.84,83.58,2.85,15.67,0.53
48,85,861.82,0.17,2660.7,0.52,4421.18,0.86,3896.65,0.76,5157.21,1
48,87,27.83,2.47,28.72,2.55,19.52,1.73,40.3,3.58,20.67,1.84
48,89,22.44,0.24,124.7,1.33,90.56,0.97,71.88,0.77,47.48,0.51
48,91,149.74,0.23,257.75,0.39,876.94,1.32,644.26,0.97,743.16,1.12
48,93,14.83,0.29,96.4,1.89,32.33,0.63,56.45,1.11,44.27,0.87
48,95,14,1.2,32.34,2.78,15.91,1.37,28.5,2.45,14.61,1.26
48,97,41.16,0.23,1080.75,5.95,123.5,0.68,199.82,1.1,1807.18,9.95
48,99,38.22,0.16,144.39,0.62,219.26,0.94,135.3,0.58,355.1,1.52
48,101,10.85,2.18,28.36,5.7,17.51,3.52,29.56,5.94,14.63,2.94
48,103,10.14,0.67,409.01,27.1,15.65,1.04,72.92,4.83,19.3,1.28
48,105,18.35,1.14,195.45,12.13,22.35,1.39,75.17,4.67,25.47,1.58
48,107,20.1,0.82,39.18,1.61,18.31,0.75,32.41,1.33,15.66,0.64
48,109,7.22,0.81,38.66,4.35,22.83,2.57,24.62,2.77,14.78,1.66
48,111,47.13,1.19,38.56,0.97,63.1,1.59,89.77,2.26,214.68,5.41
48,113,5895.12,0.46,19027.43,1.49,24834.94,1.95,22291.13,1.75,19930.78,1.56
48,115,37.21,0.84,281.58,6.39,33.65,0.76,57.05,1.3,38.66,0.88
48,117,34.79,0.43,115.52,1.43,55.96,0.69,99.88,1.23,116.52,1.44
48,119,9.21,0.37,28.42,1.15,25.62,1.04,31.98,1.3,9.66,0.39
48,121,533.1,0.12,1255.46,0.28,2560.48,0.56,2659.43,0.58,6275.55,1.38
48,123,18.61,0.2,659.9,7.2,88.9,0.97,205.27,2.24,65.83,0.72
48,125,6.64,1.03,49.29,7.62,15.65,2.42,27.96,4.32,9.08,1.4
48,127,23.66,0.38,1007.94,16.37,46.58,0.76,207.89,3.38,50.59,0.82
48,129,6.95,0.48,38.82,2.68,17.23,1.19,32.1,2.22,20.14,1.39
48,131,21.19,0.48,321.26,7.25,37.86,0.85,92.05,2.08,17.38,0.39
48,133,35.64,0.47,586.45,7.72,99.98,1.32,219.83,2.89,75.24,0.99
48,135,162.87,0.22,9392.87,12.47,967.33,1.28,3703.79,4.92,1309.99,1.74
48,137,6.85,0.78,32.07,3.66,15.65,1.79,22.95,2.62,14.47,1.65
48,139,139.79,0.17,453.93,0.54,670.21,0.79,509.28,0.6,1417.63,1.67
48,141,605.21,0.18,2479.82,0.73,2949.79,0.87,3284.44,0.97,5046.99,1.49
48,143,33.04,0.17,127.96,0.64,170.41,0.85,211.06,1.06,261.58,1.31
48,145,31.98,0.5,29.11,0.46,26.16,0.41,33.83,0.53,17.96,0.28
48,147,24.62,0.16,78.43,0.51,68,0.44,112.37,0.73,80.85,0.52
48,149,25.9,0.21,311.45,2.56,96.17,0.79,168.44,1.38,126.6,1.04
48,151,17.92,1.09,54.27,3.31,18.99,1.16,65.86,4.01,20.86,1.27
48,153,24.64,0.97,33.49,1.31,22.2,0.87,65.1,2.55,21.73,0.85
48,155,6.32,1.1,26.82,4.68,15.84,2.76,22.95,4.01,9.46,1.65
48,157,474.09,0.13,5882.79,1.64,2000.83,0.56,1543.1,0.43,1713.83,0.48
48,159,10.92,0.25,42.15,0.97,33.23,0.77,40.41,0.93,98.98,2.29
48,161,20.48,0.32,715.68,11.32,54.11,0.86,208.19,3.29,56.45,0.89
48,163,31.48,0.35,395.96,4.4,56.47,0.63,294.18,3.27,58.12,0.65
48,165,47.99,0.54,954.89,10.65,69.68,0.78,114.06,1.27,67.75,0.76
48,167,252.21,0.16,3784.99,2.47,1168.29,0.76,1291.46,0.84,838.59,0.55
48,169,16.44,0.8,280.67,13.69,32.72,1.6,41.9,2.04,17.62,0.86
48,171,30.79,0.24,111.88,0.87,171.21,1.34,215.72,1.69,102.05,0.8
48,173,14.36,2.08,54.11,7.84,15.67,2.27,31.15,4.52,41.53,6.02
48,175,12.93,0.42,100.66,3.23,26.13,0.84,92.03,2.96,16.42,0.53
48,177,35.07,0.39,131.73,1.46,53.84,0.6,301.63,3.34,69.47,0.77
48,179,37.64,0.48,1152.71,14.78,80.79,1.04,215.09,2.76,89.5,1.15
48,181,123.25,0.21,501.01,0.84,422.06,0.71,882.84,1.48,757.06,1.27
48,183,207.99,0.38,4015.32,7.38,1745.91,3.21,1590.09,2.92,1060.93,1.95
48,185,24.9,0.24,298.76,2.9,86.61,0.84,311.3,3.02,58.13,0.56
48,187,115.53,0.15,355.14,0.47,487.84,0.64,742.52,0.98,1908.54,2.52
48,189,55.23,0.47,69.22,0.58,90.93,0.77,154.11,1.3,217.59,1.83
48,191,14.02,1.32,29.13,2.75,17.53,1.65,35.78,3.38,29.9,2.82
48,193,15.17,0.44,42.43,1.22,42.09,1.21,87.02,2.5,34.24,0.98
48,195,20.66,0.74,324.1,11.62,31.01,1.11,42.45,1.52,28.19,1.01
48,197,13.36,0.84,39.02,2.45,20.48,1.29,40.86,2.57,23.98,1.51
48,199,87.31,0.37,643.7,2.71,183.67,0.77,699.29,2.95,139.03,0.59
48,201,10198.29,0.47,124664.93,5.8,38505.61,1.79,59755.85,2.78,25953.88,1.21
48,203,52.85,0.19,1590.25,5.7,249.86,0.9,305.08,1.09,434.8,1.56
48,205,19.78,0.69,27.35,0.95,23.93,0.83,36.24,1.26,21.98,0.76
48,207,23.63,1.02,65.15,2.81,23.48,1.01,74.91,3.23,21.12,0.91
48,209,134.62,0.13,373.53,0.35,792.79,0.74,656.16,0.61,866.25,0.81
48,211,25.39,1.13,365.72,16.21,45.45,2.01,106.26,4.71,19.31,0.86
48,213,56.77,0.17,168.26,0.49,162.5,0.48,263.69,0.77,152.32,0.45
48,215,388.03,0.12,1646.16,0.52,1534.6,0.48,1747.82,0.55,2161.16,0.68
48,217,46.92,0.3,157.27,1.01,100.75,0.65,543.26,3.5,66.77,0.43
48,219,85.6,0.79,1952.17,18.01,78.47,0.72,250.65,2.31,81.33,0.75
48,221,50.2,0.2,1369.76,5.52,192.03,0.77,249.46,1,130.73,0.53
48,223,25.09,0.15,102.45,0.62,99.25,0.6,124.07,0.75,175.38,1.06
48,225,39.51,0.4,224.2,2.26,124.12,1.25,226.53,2.28,82.01,0.83
48,227,232.6,1.84,1021.29,8.07,106.13,0.84,249.03,1.97,114.42,0.9
48,229,14.6,0.93,26.79,1.71,15.65,1,37.97,2.42,17.72,1.13
48,231,63.62,0.16,130.78,0.33,243.6,0.61,356.61,0.9,221.24,0.56
48,233,31.34,0.36,1893.42,21.45,119.77,1.36,783.64,8.88,83.92,0.95
48,235,8.27,1.13,629.99,85.95,18.92,2.58,61.39,8.38,16.29,2.22
48,237,20,0.53,680.48,17.89,65.9,1.73,107.86,2.84,33.82,0.89
48,239,24.2,0.34,354.91,5.02,80.54,1.14,262.39,3.71,34.02,0.48
48,241,38.48,0.31,158.68,1.28,187.21,1.5,249.47,2.01,114.92,0.92
48,243,24.49,2.37,32.31,3.13,16.1,1.56,23.93,2.32,9.5,0.92
48,245,382.46,0.38,6665.11,6.69,2056.4,2.06,4966.81,4.99,1374.51,1.38
48,247,12.91,0.73,72.96,4.13,16.84,0.95,25.25,1.43,16.24,0.92
48,249,33.31,0.22,2153.41,14,130.91,0.85,146.64,0.95,152.62,0.99
48,251,114.71,0.15,1011.88,1.35,683.97,0.91,761.48,1.01,1061.51,1.41
48,253,17.75,0.33,135.03,2.53,41.17,0.77,86.22,1.61,46.55,0.87
48,255,19.93,0.32,641.99,10.32,31.47,0.51,134.57,2.16,35.05,0.56
48,257,148,0.25,210.51,0.36,526.93,0.91,904.11,1.55,450.16,0.77
48,259,79.34,0.39,226.1,1.11,291.65,1.43,471.82,2.31,145.03,0.71
48,261,27.78,11.92,46.77,20.07,17.45,7.49,24.11,10.35,9.5,4.08
48,263,5.26,1.19,32.07,7.26,15.65,3.54,22.75,5.15,9.16,2.07
48,265,49.57,0.24,79.23,0.38,221.25,1.07,176.9,0.86,278.25,1.35
48,267,15.75,0.86,29.87,1.64,30.35,1.67,79.56,4.36,26.74,1.47
48,269,5.94,3.74,26.68,16.78,13.89,8.74,22.24,13.99,9.46,5.95
48,271,6.09,0.55,44.68,4.06,15.85,1.44,114.11,10.37,14.4,1.31
48,273,22.2,0.18,198.18,1.57,81.09,0.64,183.71,1.46,59.18,0.47
48,275,19.61,1.38,177.74,12.48,24.07,1.69,28.23,1.98,21.14,1.48
48,277,144.39,0.63,107.43,0.47,204.82,0.9,251.35,1.1,1576.69,6.93
